,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
906,,"05/665,161",,24668981,A61K 9/0014 (20130101); A61K 33/00 (20130101); A61K 47/10 (20130101); A61K 47/38 (20130101),"March 8, 1976","March 4, 1980","4,191,750",#4191750,True
907,,"06/019,528",Eli Lilly and Company,26692302,C07D 207/20 (20130101); C07D 211/14 (20130101); C07D 211/22 (20130101); C07D 211/70 (20130101),"March 12, 1979","March 4, 1980","4,191,771",#4191771,True
908,,"05/852,714",Boehringer Ingelheim GmbH,27510355,C07D 213/30 (20130101); C07C 323/52 (20130101); C07C 323/65 (20130101); C07C 323/45 (20130101); C07C 317/24 (20130101); C07C 323/60 (20130101); C07C 317/44 (20130101); C07D 295/185 (20130101); C07C 317/10 (20130101); C07C 317/18 (20130101); C07C 323/16 (20130101); Y10S 514/822 (20130101),"November 18, 1977","March 4, 1980","4,191,776",#4191776,True
909,,"05/905,068",Westinghouse Electric Corp.,25420248,H01L 31/03365 (20130101); H01L 31/0465 (20141201); Y02E 10/50 (20130101),"May 11, 1978","March 4, 1980","4,191,794",#4191794,True
910,,"05/832,614",BFG Glassgroup,10411480,B29C 33/3814 (20130101); B29C 39/02 (20130101); B29C 39/42 (20130101); B29C 41/14 (20130101); B29C 48/9145 (20190201); B29C 48/08 (20190201); B29C 41/28 (20130101); Y10S 428/921 (20130101); Y10T 428/31536 (20150401),"September 12, 1977","March 4, 1980","4,191,805",#4191805,True
911,,"05/796,234",Battelle Memorial Institute,4303535,C08F 10/00 (20130101); C08F 10/00 (20130101); C08F 4/635 (20130101); C08F 10/00 (20130101); C08F 4/58 (20130101); C08F 10/00 (20130101); C08F 4/631 (20130101); C08F 10/00 (20130101); C08F 4/695 (20130101); C08F 10/00 (20130101); C08F 4/6348 (20130101); C08F 10/00 (20130101); C08F 4/637 (20130101),"May 12, 1977","March 4, 1980","4,191,816",#4191816,True
912,,"05/890,334",s.a. Texaco Belgium n.v.,27258040,C08G 59/446 (20130101); C07F 9/650952 (20130101); C10M 137/16 (20130101); C08K 5/5399 (20130101); C10M 2223/00 (20130101); C10M 2223/02 (20130101); C10M 2223/04 (20130101); C10M 2223/042 (20130101); C10M 2223/047 (20130101); C10M 2223/049 (20130101); C10M 2223/06 (20130101); C10M 2223/061 (20130101); C10M 2223/065 (20130101); C10M 2223/08 (20130101); C10N 2270/02 (20130101),"March 27, 1978","March 4, 1980","4,191,826",#4191826,True
913,,"05/677,036",Richardson-Merrell Inc.,24717044,C07D 211/12 (20130101); C07D 213/30 (20130101); C07D 213/16 (20130101),"April 14, 1976","March 4, 1980","4,191,828",#4191828,True
914,,"05/899,958",Ciba-Geigy Corporation,27081329,C07D 211/46 (20130101); C07D 211/94 (20130101); C07F 3/003 (20130101); C08K 5/3435 (20130101); C10L 1/232 (20130101),"April 25, 1978","*     March 4, 1980","4,191,829",#4191829,True
915,,"06/019,526",Eli Lilly and Company,21793673,C07D 235/30 (20130101),"March 12, 1979","March 4, 1980","4,191,832",#4191832,True
916,,"05/966,420",Ciba-Geigy Corporation,4278851,C08G 18/10 (20130101); C08G 59/54 (20130101); C08G 18/10 (20130101); C08G 18/3825 (20130101),"December 4, 1978","March 4, 1980","4,191,836",#4191836,True
917,,"05/933,000",The Upjohn Company,27129070,C07C 405/00 (20130101),"August 11, 1978","March 4, 1980","4,191,837",#4191837,True
918,,"06/004,102",Hoffmann-La Roche Inc.,26672607,C07C 19/075 (20130101); C07D 311/72 (20130101),"January 17, 1979","March 4, 1980","4,191,842",#4191842,True
919,,"05/803,509",Walker Equipment & Service Co.,27117050,H04M 1/62 (20130101),"June 6, 1977","March 4, 1980","4,191,861",#4191861,True
920,,"05/850,297",,25307760,F24C 15/101 (20130101); H05B 6/1263 (20130101),"November 10, 1977","March 4, 1980","4,191,875",#4191875,True
921,,"05/854,701","N.V. Optische Industrie ""De Oude Delft""",19827332,A61B 6/025 (20130101); H05G 1/70 (20130101),"November 25, 1977","March 4, 1980","4,191,890",#4191890,True
922,,"05/948,131",Westinghouse Electric Corp.,25487335,H01J 7/30 (20130101); H01J 61/545 (20130101),"October 3, 1978","March 4, 1980","4,191,910",#4191910,True
923,,"05/802,508",The Marconi Company Limited,10330035,H04B 7/01 (20130101),"June 1, 1977","March 4, 1980","4,191,923",#4191923,True
924,,"05/945,980",Data General Corporation,25483783,G11B 20/1403 (20130101); G11B 20/1423 (20130101),"September 26, 1978","March 4, 1980","4,191,976",#4191976,True
925,,"06/000,005","Bell Telephone Laboratories, Incorporated",21689451,H03G 3/3052 (20130101),"January 2, 1979","March 4, 1980","4,191,995",#4191995,True
926,,"05/885,279","Curtis Instruments, Inc.",25386538,G06G 7/161 (20130101); G06G 7/18 (20130101),"March 10, 1978","March 4, 1980","4,192,009",#4192009,True
927,,"05/958,913",The United States of America as represented by the Secretary of the Navy,25501435,G11C 19/0866 (20130101),"November 8, 1978","March 4, 1980","4,192,012",#4192012,True
928,,"05/885,896",Trutzschler GmbH & Co. KG,6003487,D01G 7/04 (20130101),"March 13, 1978","March 11, 1980","4,192,042",#4192042,True
929,,,,,,,,,#4192073,True
930,,,,,,,,,#4192079,True
931,,"05/931,197",,25460366,G03B 15/00 (20130101),"August 4, 1978","March 11, 1980","4,192,091",#4192091,True
932,,"05/949,883","Wilderness Mold, Inc.",25489623,B24B 55/06 (20130101); Y10T 83/207 (20150401); Y10S 29/084 (20130101),"October 10, 1978","March 11, 1980","4,192,104",#4192104,True
933,,"05/910,873","Farmland Industries, Inc.",25429434,E04B 7/028 (20130101),"May 30, 1978","March 11, 1980","4,192,107",#4192107,True
934,,"05/896,161","Arthur D. Little, Inc.",25405727,F01C 1/0238 (20130101); F02G 2250/03 (20130101); F25B 1/04 (20130101); F25B 2400/14 (20130101),"April 14, 1978","March 11, 1980","4,192,152",#4192152,True
935,,,,,,,,,#4192166,True
936,,,,,,,,,#4192168,True
937,,"05/896,005",The Ajax Manufacturing Company,27089126,B21J 13/08 (20130101); B21K 27/04 (20130101); Y10T 279/17529 (20150115),"April 13, 1978","March 11, 1980","4,192,172",#4192172,True
938,,,,,,,,,#4192183,True
939,,"05/947,387",The Bendix Corporation,25486063,G01P 3/487 (20130101); G01P 15/11 (20130101),"October 2, 1978","March 11, 1980","4,192,189",#4192189,True
940,,,,,,,,,#4192262,True
941,,,,,,,,,#4192264,True
942,,,,,,,,,#4192271,True
943,,"05/905,612",Robert Bosch GmbH,6679585,F02D 1/10 (20130101); F02M 59/447 (20130101),"May 12, 1978","March 11, 1980","4,192,272",#4192272,True
944,,,,,,,,,#4192274,True
945,,,,,,,,,#4192287,True
946,,"05/941,715",,25476959,A61M 1/3621 (20130101); A61M 1/3615 (20140204); Y10S 128/03 (20130101),"September 12, 1978","March 11, 1980","4,192,302",#4192302,True
947,,,,,,,,,#4192304,True
948,,"05/911,275",,25430010,A61J 17/006 (20150501); A61J 7/0053 (20130101); A23G 3/34 (20130101); A61J 17/001 (20150501),"May 31, 1978","March 11, 1980","4,192,307",#4192307,True
949,,"05/920,806","Ical, Incorporated",25444443,A61B 3/16 (20130101),"June 30, 1978","March 11, 1980","4,192,317",#4192317,True
950,,,,,,,,,#4192337,True
951,,,,,,,,,#4192355,True
952,,"05/943,900",Robert Bosch GmbH,6019406,A61J 3/074 (20130101); F04B 7/0015 (20130101); F04B 23/026 (20130101); F04B 53/08 (20130101); Y10T 137/86558 (20150401),"September 19, 1978","March 11, 1980","4,192,361",#4192361,True
953,,"05/824,308",Battelle Memorial Institute,4361844,B01J 19/127 (20130101); C01B 3/063 (20130101); C01B 3/068 (20130101); C01B 3/105 (20130101); C01B 3/38 (20130101); F28D 20/003 (20130101); F24V 30/00 (20180501); F24S 20/20 (20180501); Y02B 10/20 (20130101); Y02E 60/142 (20130101); Y02E 60/36 (20130101); Y02E 70/30 (20130101); Y02E 10/41 (20130101),"August 12, 1977","March 11, 1980","4,192,371",#4192371,True
954,,"05/913,895",Lansing Bagnall Limited,10222690,B60R 11/00 (20130101); B60R 16/04 (20130101); B66F 9/07536 (20130101); B60L 50/50 (20190201); B60L 50/66 (20190201); H01M 2/1083 (20130101); B60L 2200/42 (20130101); B62B 5/0053 (20130101); Y02T 10/7005 (20130101); Y02T 10/705 (20130101); Y02P 90/60 (20151101),"June 8, 1978","March 11, 1980","4,192,397",#4192397,True
955,,"05/900,239",Associated Engineering Limited,25412214,B60K 26/04 (20130101); F02D 11/10 (20130101); F02D 2011/103 (20130101),"April 26, 1978","March 11, 1980","4,192,398",#4192398,True
956,,"05/960,050",A. L. Lee Corporation,27417683,F16D 55/224 (20130101); F16D 65/18 (20130101); F16D 2121/12 (20130101); F16D 2121/14 (20130101),"November 13, 1978","March 11, 1980","4,192,405",#4192405,True
957,,"05/933,147","Federal Paper Board Company, Inc.",25463448,B65D 21/0219 (20130101); B65D 43/021 (20130101); B65D 2543/00037 (20130101); B65D 2543/00092 (20130101); B65D 2543/00268 (20130101); B65D 2543/00435 (20130101); B65D 2543/0049 (20130101); B65D 2543/00546 (20130101); B65D 2543/00648 (20130101); B65D 2543/00685 (20130101); B65D 2543/00759 (20130101); B65D 2543/00796 (20130101); B65D 2543/00888 (20130101),"August 14, 1978","March 11, 1980","4,192,434",#4192434,True
958,,,,,,,,,#4192439,True
959,,"05/897,289",,25407691,B02C 2/045 (20130101),"April 17, 1978","March 11, 1980","4,192,472",#4192472,True
960,,"05/946,584",,5987273,E21D 15/007 (20130101); Y10T 29/49879 (20150115); Y10T 428/12743 (20150115),"September 28, 1978","March 11, 1980","4,192,479",#4192479,True
961,,"06/023,417","Dresser Industries, Inc.",21814986,C21C 5/4653 (20130101); F27D 3/1527 (20130101),"March 23, 1979","March 11, 1980","4,192,492",#4192492,True
962,,"05/895,152",,25404081,A63B 69/38 (20130101),"April 10, 1978","March 11, 1980","4,192,500",#4192500,True
963,,,,,,,,,#4192530,True
964,,"05/921,741",,25445909,B60P 3/34 (20130101),"July 3, 1978","March 11, 1980","4,192,544",#4192544,True
965,,"05/931,300",,25460556,A61G 5/10 (20130101); A61G 5/1091 (20161101); Y10S 297/04 (20130101),"August 7, 1978","March 11, 1980","4,192,546",#4192546,True
966,,,,,,,,,#4192589,True
967,,"05/955,338",Polaroid Corporation,25496689,G03B 15/05 (20130101); G03B 15/14 (20130101); G03B 2215/0514 (20130101); G03B 2215/056 (20130101),"October 27, 1978","March 11, 1980","4,192,591",#4192591,True
968,,,,,,,,,#4192600,True
969,,,,,,,,,#4192634,True
970,,"05/858,387",Automatik Apparate-Maschinenbau H. Hench GmbH,5995106,B29B 9/06 (20130101),"December 7, 1977","March 11, 1980","4,192,635",#4192635,True
971,,"05/904,220",,27250626,B29C 44/3426 (20130101); B29C 44/445 (20130101); B29C 33/04 (20130101); B29C 33/38 (20130101); B29C 33/3814 (20130101); B29K 2025/00 (20130101),"May 19, 1978","March 11, 1980","4,192,638",#4192638,True
972,,"05/897,209",Selas Corporation of America,,,"April 17, 1978","March 11, 1980","4,192,642",#4192642,True
973,,"05/940,261",Polysius AG,6019313,C04B 7/43 (20130101); F27B 7/2025 (20130101),"September 7, 1978","March 11, 1980","4,192,643",#4192643,True
974,,"05/911,624",Helix Technology Corporation,25430576,F25J 1/0007 (20130101); F25J 1/0037 (20130101); F25J 1/0045 (20130101); F25J 1/0224 (20130101); F25J 2205/60 (20130101); F25J 2210/42 (20130101); F25J 2220/02 (20130101); Y10S 62/908 (20130101),"June 1, 1978","March 11, 1980","4,192,661",#4192661,True
975,,"05/937,908",Owens-Corning Fiberglas Corporation,25470552,B65H 71/007 (20130101); C03C 25/20 (20130101); D01G 29/00 (20130101); D06B 1/14 (20130101); B65H 2701/31 (20130101),"August 29, 1978","March 11, 1980","4,192,663",#4192663,True
976,,"05/728,794","Konishiroku Photo Industry Co., Ltd.",14814224,G03C 7/302 (20130101); G03C 7/388 (20130101),"October 1, 1976","March 11, 1980","4,192,681",#4192681,True
977,,"05/886,832",Winn & Coales,10010503,F16L 58/16 (20130101); Y10S 138/06 (20130101),"March 15, 1978","March 11, 1980","4,192,697",#4192697,True
978,,"05/831,199",Sprague Electric Company,25258515,C22C 1/0466 (20130101); H01G 4/0085 (20130101); B22F 9/04 (20130101); B22F 2009/041 (20130101); B22F 2998/00 (20130101); B22F 2998/00 (20130101),"September 7, 1977","March 11, 1980","4,192,698",#4192698,True
979,,"05/933,846","Tokyo Shibaura Electric Co., Ltd.",27518969,H01J 37/32082 (20130101); H01J 37/32357 (20130101); H01L 21/67069 (20130101); H05H 1/46 (20130101),"August 15, 1978","March 11, 1980","4,192,706",#4192706,True
980,,,,,,,,,#4192709,True
981,,"05/826,976",,25247992,G21C 19/00 (20130101); G21C 19/10 (20130101),"August 23, 1977","March 11, 1980","4,192,715",#4192715,True
982,,,,,,,,,#4192719,True
983,,"05/821,082",Union Carbide Corporation,27109694,A61L 15/60 (20130101); C08F 220/06 (20130101); C08F 220/56 (20130101); C08L 33/02 (20130101); C08L 33/26 (20130101); H01M 2/1653 (20130101); C08L 33/02 (20130101); C08L 33/26 (20130101); C08L 71/02 (20130101); C08L 1/26 (20130101); C08F 220/56 (20130101); C08F 220/06 (20130101); C08F 220/06 (20130101); C08F 220/56 (20130101); A61L 15/60 (20130101); C08L 33/26 (20130101); C08L 33/02 (20130101); C08L 33/26 (20130101); C08L 1/26 (20130101); C08L 71/02 (20130101); C08L 2666/02 (20130101); C08L 2666/02 (20130101),"August 3, 1977","March 11, 1980","4,192,727",#4192727,True
984,,"05/892,916",Burroughs Corporation,25400706,C25D 17/00 (20130101); C25F 7/00 (20130101); C25D 11/04 (20130101); C25D 17/001 (20130101); C25D 11/005 (20130101),"April 3, 1978","March 11, 1980","4,192,729",#4192729,True
985,,"06/031,952",Societe des Electrodes et Refractaires Savoie,26220569,C04B 35/532 (20130101); C25C 3/08 (20130101); Y02P 10/138 (20151101); Y02P 10/262 (20151101),"April 20, 1979","March 11, 1980","4,192,730",#4192730,True
986,,"05/926,811",Toa Nenryo Kogyo Kabushiki Kaisha,25453755,C10G 73/04 (20130101),"July 21, 1978","March 11, 1980","4,192,733",#4192733,True
987,,,,,,,,,#4192734,True
988,,,,,,,,,#4192744,True
989,,"05/905,502",The Lubrizol Corporation,25420942,C23F 11/145 (20130101),"May 12, 1978","March 11, 1980","4,192,769",#4192769,True
990,,"05/893,517",Solvay & Cie,27350723,C08F 10/00 (20130101); C08F 10/00 (20130101); C08F 4/72 (20130101); C08F 10/00 (20130101); C08F 4/6557 (20130101),"April 4, 1978","March 11, 1980","4,192,772",#4192772,True
991,,,,,,,,,#4192780,True
992,,"05/928,330",Eastman Kodak Company,25456101,C09J 151/06 (20130101); C09J 151/06 (20130101); Y10S 524/915 (20130101); C08L 2666/02 (20130101); C08L 2666/02 (20130101),"July 26, 1978","March 11, 1980","4,192,788",#4192788,True
993,,"06/023,874",American Cyanamid Company,21817691,C08K 5/5313 (20130101); C08K 5/5397 (20130101),"March 26, 1979","March 11, 1980","4,192,796",#4192796,True
994,,"05/809,433",Hoechst Aktiengesellschaft,5981518,C08F 12/00 (20130101); C08F 285/00 (20130101); C08F 291/02 (20130101); C08F 291/02 (20130101); C08F 212/00 (20130101),"June 23, 1977","March 11, 1980","4,192,797",#4192797,True
995,,,,,,,,,#4192800,True
996,,"05/859,165",Fuji Jukogyo Kabushiki Kaisha,15479233,F01N 3/26 (20130101),"December 9, 1977","March 11, 1980","4,192,846",#4192846,True
997,,"05/892,232",Smith Kline & French Laboratories Limited,27258043,C07D 233/64 (20130101); C07D 277/26 (20130101),"March 31, 1978","March 11, 1980","4,192,879",#4192879,True
998,,"05/929,256",Richardson-Merrell Inc.,27115376,A61K 31/12 (20130101); C07C 45/41 (20130101); C07C 45/45 (20130101); C07C 45/46 (20130101); C07C 45/71 (20130101); C07C 45/41 (20130101); C07C 47/575 (20130101); C07C 45/41 (20130101); C07C 47/542 (20130101); C07C 45/45 (20130101); C07C 49/84 (20130101); C07C 45/46 (20130101); C07C 49/76 (20130101); C07C 45/71 (20130101); C07C 47/575 (20130101),"July 31, 1978","March 11, 1980","4,192,895",#4192895,True
999,,"06/016,503",Exxon Research & Engineering Co.,21777456,H01M 4/58 (20130101); H01M 4/60 (20130101); H01M 10/36 (20130101),"March 1, 1979","March 11, 1980","4,192,912",#4192912,True
1000,,"05/927,195",Rohm and Haas Company,25454363,B01J 41/14 (20130101); C08F 8/44 (20130101); C08F 8/44 (20130101); C08F 12/18 (20130101),"July 24, 1978","March 11, 1980","4,192,920",#4192920,True
1001,,"06/030,495",Bayer Aktiengesellschaft,27187158,C08G 18/3823 (20130101); C08G 18/4615 (20130101); C08G 18/5036 (20130101); C08G 18/797 (20130101); C08G 18/831 (20130101); C08G 18/833 (20130101),"April 16, 1979","March 11, 1980","4,192,926",#4192926,True
1002,,"05/863,666",General Electric Company,25341537,C07C 37/00 (20130101); C07C 37/00 (20130101); C07C 39/16 (20130101),"December 23, 1977","March 11, 1980","4,192,954",#4192954,True
1003,,"05/865,297",General Electric Company,25345169,C07C 37/84 (20130101); C07C 37/84 (20130101); C07C 39/16 (20130101),"December 18, 1977","March 11, 1980","4,192,955",#4192955,True
1004,,"05/945,883",Mitsui Petrochemical Industries Ltd.,14698088,C07C 37/50 (20130101); C07C 37/50 (20130101); C07C 39/08 (20130101),"September 26, 1978","March 11, 1980","4,192,958",#4192958,True
1005,,"05/865,760",GTE Automatic Electric Laboratories Incorporated,25346167,H02G 3/10 (20130101); H02G 3/24 (20130101),"December 29, 1977","March 11, 1980","4,192,965",#4192965,True
1006,,"05/869,152",Plessey Handel und Investments AG,9729570,H04Q 11/0407 (20130101),"January 13, 1978","March 11, 1980","4,192,973",#4192973,True
1007,,"05/925,647","DSO ""Bulgarplod""",25452028,B07C 5/342 (20130101),"July 18, 1978","March 11, 1980","4,192,999",#4192999,True
1008,,"05/934,167",Siemens Aktiengesellschaft,6019113,A61B 6/032 (20130101),"August 16, 1978","March 11, 1980","4,193,001",#4193001,True
1009,,"05/857,169",Arcair Company,25325364,G05B 19/4205 (20130101),"December 5, 1977","March 11, 1980","4,193,021",#4193021,True
1010,,"05/863,925","Globe-Union, Inc.",25342126,G01R 31/379 (20190101); G01R 31/389 (20190101); G01R 31/385 (20190101); Y10S 320/12 (20130101),"December 23, 1977","March 11, 1980","4,193,025",#4193025,True
1011,,"05/776,751",,25108270,G01S 7/529 (20130101); G01S 15/50 (20130101),"March 11, 1977","March 11, 1980","4,193,055",#4193055,True
1012,,"05/908,657",Sharp Kabushiki Kaisha,27550761,G06K 9/4638 (20130101); G06K 2209/01 (20130101),"May 23, 1978","March 11, 1980","4,193,056",#4193056,True
1013,,"05/953,084",,25493551,A63B 69/3608 (20130101); A63B 2071/0694 (20130101); A63B 2207/02 (20130101); A63B 2220/801 (20130101); A63B 2071/0627 (20130101),"October 20, 1978","March 11, 1980","4,193,065",#4193065,True
1014,,"05/530,566",Calspan Corporation,24114111,G01S 13/449 (20130101),"December 3, 1974","March 11, 1980","4,193,074",#4193074,True
1015,,"05/899,724",Canon Kabushiki Kaisha,26390688,H04N 1/411 (20130101),"April 25, 1978","March 11, 1980","4,193,097",#4193097,True
