,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
1644,,"06/260,949",Sperry Corporation,22991323,A01D 41/127 (20130101); A01D 69/06 (20130101); A01D 41/1274 (20130101),"May 6, 1981","May 4, 1982","4,327,544",#4327544,True
1645,,"06/103,525",Pittsburgh-Des Moines Corporation,22295665,B65D 90/24 (20130101); F17C 13/126 (20130101); Y10T 137/86324 (20150401); F17C 2203/0678 (20130101); F17C 2201/0109 (20130101); F17C 2201/0119 (20130101); F17C 2201/032 (20130101); F17C 2201/052 (20130101); F17C 2203/012 (20130101); F17C 2203/0333 (20130101); F17C 2203/0341 (20130101); F17C 2203/0345 (20130101); F17C 2203/0604 (20130101); F17C 2203/0629 (20130101); F17C 2203/0639 (20130101); F17C 2205/0176 (20130101); F17C 2205/0341 (20130101); F17C 2223/0161 (20130101); F17C 2223/033 (20130101); F17C 2227/0157 (20130101); F17C 2260/022 (20130101); F17C 2260/036 (20130101); F17C 2260/037 (20130101); Y10S 220/901 (20130101); Y10T 137/86035 (20150401),"December 13, 1979","May 4, 1982","4,327,554",#4327554,True
1646,,"06/074,011",,22117158,F24F 5/0046 (20130101); F25B 15/02 (20130101); F25B 27/007 (20130101); Y02A 30/277 (20180101); Y02B 30/62 (20130101),"September 10, 1979","May 4, 1982","4,327,555",#4327555,True
1647,,"06/135,901",Toyota Jidosha Kogyo Kabushiki Kaisha,22470277,B21B 31/103 (20130101); B21B 17/04 (20130101); B21B 17/14 (20130101),"March 31, 1980","May 4, 1982","4,327,569",#4327569,True
1648,,"06/146,984",The United States of America as represented by the Secretary of the Navy,22519869,G01M 3/243 (20130101),"May 5, 1980","May 4, 1982","4,327,576",#4327576,True
1649,,"06/148,485",Beta Engineering & Development Ltd.,11051199,G01P 15/0907 (20130101); G01L 1/16 (20130101),"May 9, 1980","May 4, 1982","4,327,593",#4327593,True
1650,,"06/226,475",Universal Automatic Corporation,26740367,B23B 3/06 (20130101); B23Q 1/0045 (20130101); B23Q 5/145 (20130101); Y10T 82/2554 (20150115),"January 19, 1981","May 4, 1982","4,327,614",#4327614,True
1651,,"06/146,659","Gerber Garment Technology, Inc.",22518389,B26D 5/00 (20130101); B26F 1/38 (20130101); G05B 19/182 (20130101); C14B 5/00 (20130101); B26D 5/005 (20130101); Y10T 83/6875 (20150401); B26D 7/018 (20130101); B26F 2001/388 (20130101); G05B 2219/45044 (20130101); G05B 2219/49157 (20130101); G05B 2219/50353 (20130101); G05B 2219/50357 (20130101); Y10T 83/6905 (20150401); Y10T 83/0605 (20150401); Y10T 83/178 (20150401); Y10T 83/828 (20150401); Y10T 83/0572 (20150401),"May 5, 1980","May 4, 1982","4,327,615",#4327615,True
1652,,"06/158,438",,22568120,F24F 6/04 (20130101); Y10T 137/86332 (20150401); Y10T 137/7303 (20150401); F24F 2221/12 (20130101),"June 11, 1980","May 4, 1982","4,327,630",#4327630,True
1653,,"06/259,906",Geo. A. Hormel & Co.,22986933,A22B 5/166 (20130101); A22B 5/16 (20130101),"May 4, 1981","May 4, 1982","4,327,633",#4327633,True
1654,,"06/165,957",Voest-Alpine Aktiengesellschaft,3569040,B61B 9/00 (20130101),"July 3, 1980","May 4, 1982","4,327,647",#4327647,True
1655,,"06/038,881",,21902441,B61B 12/002 (20130101); Y10T 403/4602 (20150115),"May 14, 1979","May 4, 1982","4,327,648",#4327648,True
1656,,"06/139,819","Consolidated Papers, Inc.",22488440,B05C 5/0266 (20130101); D21H 23/40 (20130101); D21H 5/0015 (20130101),"April 14, 1980","May 4, 1982","4,327,662",#4327662,True
1657,,"06/068,748",Toyota Jidosha Kogyo Kabushiki Kaisha,11613845,F02M 51/0675 (20130101); F02M 61/162 (20130101); F02M 69/044 (20130101); F02M 51/08 (20190201); Y10S 261/39 (20130101); Y10S 261/82 (20130101); Y10S 261/74 (20130101),"August 23, 1979","May 4, 1982","4,327,675",#4327675,True
1658,,"06/043,893",Ricardo Consulting Engineers Limited,10222443,B60K 5/12 (20130101); F02F 7/008 (20130101); F02F 7/0053 (20130101); F02F 2007/0056 (20130101),"May 30, 1979","May 4, 1982","4,327,679",#4327679,True
1659,,"06/102,899","Nippon Soken, Inc.",15606941,F02M 9/127 (20130101); F02M 69/46 (20130101); F02M 69/043 (20130101),"December 12, 1979","May 4, 1982","4,327,685",#4327685,True
1660,,"06/200,480","Olympus Optical Co., Ltd.",15453575,A61B 1/0055 (20130101); A61B 1/00071 (20130101),"October 24, 1980","May 4, 1982","4,327,711",#4327711,True
1661,,"05/810,661",The Procter & Gamble Company,25204369,A61F 13/534 (20130101); A61F 13/4702 (20130101); A61F 13/15203 (20130101); A61F 2013/53445 (20130101); A61F 2013/53908 (20130101); A61F 2013/8402 (20130101); A61F 2013/530131 (20130101); A61F 13/15211 (20130101); A61F 2013/51409 (20130101),"June 27, 1977","May 4, 1982","4,327,729",#4327729,True
1662,,"06/086,354",,26222427,A61B 1/042 (20130101); A61B 8/12 (20130101); A61B 8/445 (20130101); A61B 8/5238 (20130101); G10K 11/30 (20130101); A61B 8/4488 (20130101),"October 19, 1979","May 4, 1982","4,327,738",#4327738,True
1663,,"06/090,615",Respitrace Corporation,22223547,A61B 5/097 (20130101); A61M 15/0088 (20140204); A61M 15/0086 (20130101); A61M 11/00 (20130101); A61M 15/0098 (20140204); A61M 16/0045 (20130101),"November 2, 1979","May 4, 1982","4,327,741",#4327741,True
1664,,"06/204,962",,22760197,A45D 2/12 (20130101),"November 7, 1980","May 4, 1982","4,327,754",#4327754,True
1665,,"06/167,476",Machinefabriek Mokveld B.V.,6076258,F16K 47/08 (20130101); Y10T 137/86734 (20150401); Y10T 137/86791 (20150401); Y10T 137/3367 (20150401),"July 11, 1980","May 4, 1982","4,327,757",#4327757,True
1666,,"06/175,123",,22639005,E03B 7/12 (20130101); F16K 31/002 (20130101); Y10T 137/1963 (20150401); Y10T 137/1353 (20150401),"August 4, 1980","May 4, 1982","4,327,761",#4327761,True
1667,,"06/125,268",Helmholtz-Institut fur Biomedizinische Technik,26727048,A01N 1/02 (20130101); F25D 3/10 (20130101); A61F 7/00 (20130101); A01N 1/0257 (20130101),"February 27, 1980","May 4, 1982","4,327,799",#4327799,True
1668,,"06/049,394","Orion Industries, Inc.",21959591,B60R 16/04 (20130101),"June 18, 1979","May 4, 1982","4,327,809",#4327809,True
1669,,"06/132,373",Yamaha Hatsudoki Kabushiki Kaisha,12465840,B62K 11/04 (20130101),"March 21, 1980","May 4, 1982","4,327,812",#4327812,True
1670,,"06/156,280","Coin Mechanisms, Inc.",22558893,G07F 1/043 (20130101),"June 4, 1980","May 4, 1982","4,327,824",#4327824,True
1671,,"06/110,880",Honeywell Information Systems Inc.,22335423,H05K 7/1425 (20130101); H05K 7/1418 (20130101),"January 10, 1980","May 4, 1982","4,327,835",#4327835,True
1672,,"06/224,485",,26715658,A45C 1/04 (20130101); A41F 9/002 (20130101),"January 12, 1981","May 4, 1982","4,327,853",#4327853,True
1673,,"06/107,022","Power-Line Sales, Inc.",22314449,B25C 5/16 (20130101); B25C 5/06 (20130101),"December 26, 1979","May 4, 1982","4,327,858",#4327858,True
1674,,"06/109,211",Kulicke and Soffa Ind. Inc.,22326406,H01L 24/85 (20130101); H01L 24/78 (20130101); H01L 24/45 (20130101); H01L 24/49 (20130101); H01L 2224/45124 (20130101); H01L 2224/45144 (20130101); H01L 2224/4809 (20130101); H01L 2224/48091 (20130101); H01L 2224/48247 (20130101); H01L 2224/48465 (20130101); H01L 2224/49171 (20130101); H01L 2224/78301 (20130101); H01L 2224/78901 (20130101); H01L 2224/85181 (20130101); H01L 2224/85205 (20130101); H01L 2924/01013 (20130101); H01L 2924/01075 (20130101); H01L 2924/01079 (20130101); H01L 2924/01082 (20130101); H01L 2924/14 (20130101); H01L 24/48 (20130101); H01L 2224/45015 (20130101); H01L 2924/01033 (20130101); H01L 2224/45124 (20130101); H01L 2924/00014 (20130101); H01L 2224/45144 (20130101); H01L 2924/00014 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2224/85181 (20130101); H01L 2224/48465 (20130101); H01L 2224/48465 (20130101); H01L 2224/48247 (20130101); H01L 2924/00 (20130101); H01L 2224/49171 (20130101); H01L 2224/48465 (20130101); H01L 2924/00 (20130101); H01L 2224/49171 (20130101); H01L 2224/48247 (20130101); H01L 2924/00 (20130101); H01L 2224/85205 (20130101); H01L 2224/45144 (20130101); H01L 2924/00 (20130101); H01L 2224/85205 (20130101); H01L 2224/45124 (20130101); H01L 2924/00 (20130101); H01L 2224/85205 (20130101); H01L 2224/48465 (20130101); H01L 2924/00 (20130101); H01L 2224/48465 (20130101); H01L 2224/48091 (20130101); H01L 2924/00 (20130101); H01L 2224/85181 (20130101); H01L 2224/48465 (20130101); H01L 2924/00012 (20130101); H01L 2224/4809 (20130101); H01L 2224/48465 (20130101); H01L 2924/00 (20130101); H01L 2224/45015 (20130101); H01L 2924/00 (20130101); H01L 2224/45015 (20130101); H01L 2924/20753 (20130101); H01L 2224/45015 (20130101); H01L 2924/00014 (20130101); H01L 2924/20753 (20130101),"January 3, 1980","May 4, 1982","4,327,860",#4327860,True
1675,,"06/152,037","MKS Instruments, Inc.",22541284,F16K 1/221 (20130101); F16K 31/043 (20130101); F16K 31/528 (20130101); Y10T 74/20558 (20150115),"May 21, 1980","May 4, 1982","4,327,894",#4327894,True
1676,,"06/158,413",STAHL GmbH & Co.,26855004,B65H 3/0891 (20130101),"June 11, 1980","May 4, 1982","4,327,906",#4327906,True
1677,,"06/214,345",Winiecki; Henry F.,26841118,B62J 27/00 (20130101),"December 8, 1980","May 4, 1982","4,327,931",#4327931,True
1678,,"06/115,627",Burroughs Corporation,22362530,H01R 12/58 (20130101),"January 28, 1980","May 4, 1982","4,327,954",#4327954,True
1679,,"06/078,326",,22143316,H01R 12/82 (20130101),"September 24, 1979","May 4, 1982","4,327,955",#4327955,True
1680,,"06/066,935",Topper Manufacturing Corporation,26747313,G03B 21/11 (20130101),"August 16, 1979","May 4, 1982","4,327,974",#4327974,True
1681,,"06/182,804",Canon Kabushiki Kaisha,11813736,G03B 19/12 (20130101),"August 29, 1980","May 4, 1982","4,327,982",#4327982,True
1682,,"06/196,342",E. I. Du Pont de Nemours and Company,26814797,G03D 5/04 (20130101),"October 22, 1980","May 4, 1982","4,327,987",#4327987,True
1683,,"06/089,340",Xerox Corporation,22217127,G03G 15/5012 (20130101),"October 30, 1979","May 4, 1982","4,327,993",#4327993,True
1684,,"06/165,305",Texaco Development Corporation,26720981,B01D 45/08 (20130101); C10K 1/04 (20130101); B01D 45/12 (20130101),"July 2, 1980","*     May 4, 1982","4,328,008",#4328008,True
1685,,"06/252,038",Binks Manufacturing Company,22954360,B01D 45/10 (20130101); B01D 47/022 (20130101); B05B 14/46 (20180201); B05B 14/468 (20180201); Y10S 55/46 (20130101); Y10S 261/54 (20130101),"April 8, 1981","May 4, 1982","4,328,012",#4328012,True
1686,,"06/209,631","PPG Industries, Inc.",22779579,B01D 53/56 (20130101); C03B 5/237 (20130101); Y02P 40/535 (20151101),"November 24, 1980","May 4, 1982","4,328,020",#4328020,True
1687,,"06/178,627",Agency of Industrial Science & Technology,15275578,C25B 9/10 (20130101); H01M 4/928 (20130101); H01M 8/1004 (20130101); Y02P 70/56 (20151101); H01M 2300/0082 (20130101),"August 15, 1980","May 4, 1982","4,328,086",#4328086,True
1688,,"06/119,961",,22387441,B01D 11/0223 (20130101); B01D 11/0253 (20130101); B03B 5/66 (20130101); B03B 9/00 (20130101); B03B 5/623 (20130101); B01D 2011/002 (20130101); B01D 2011/005 (20130101),"February 8, 1980","May 4, 1982","4,328,094",#4328094,True
1689,,"06/110,830",,26668823,A47J 37/1223 (20130101); B01D 37/02 (20130101); B01D 35/0273 (20130101); B01D 29/41 (20130101),"January 10, 1980","May 4, 1982","4,328,097",#4328097,True
1690,,"06/151,590",Thomson-Brandt,9225807,F41H 11/02 (20130101); F42B 12/70 (20130101); F41H 9/06 (20130101); Y10S 149/117 (20130101),"May 20, 1980","May 4, 1982","4,328,117",#4328117,True
1691,,"06/048,068",Ecological Consultants,21952568,C05F 11/00 (20130101); A23L 17/60 (20160801); Y10S 516/928 (20130101),"June 13, 1979","May 4, 1982","4,328,118",#4328118,True
1692,,"06/147,112",,22520327,C07K 5/0825 (20130101),"May 6, 1980","May 4, 1982","4,328,134",#4328134,True
1693,,"06/225,241",BASF Aktiengesellschaft,6093484,D21H 17/54 (20130101); C08G 69/48 (20130101); C08G 73/0286 (20130101); D21H 21/10 (20130101),"January 15, 1981","May 4, 1982","4,328,142",#4328142,True
1694,,"06/130,994",Roussel Uclaf,9223879,C07C 51/487 (20130101); C07C 51/487 (20130101); C07C 61/40 (20130101),"March 17, 1980","May 4, 1982","4,328,173",#4328173,True
1695,,"06/148,070",,6070647,C04B 28/14 (20130101); C04B 20/1055 (20130101); C04B 28/14 (20130101); C04B 20/1055 (20130101); C04B 38/08 (20130101); C04B 40/00 (20130101),"May 12, 1980","May 4, 1982","4,328,178",#4328178,True
1696,,"06/138,209","Gruber Systems, Inc.",22480960,B29C 33/30 (20130101); B29C 39/02 (20130101); E03D 11/02 (20130101); B29C 70/86 (20130101); B29K 2105/16 (20130101),"April 7, 1980","May 4, 1982","4,328,179",#4328179,True
1697,,"06/209,353","Electric Power Research Institute, Inc.",22778436,C01B 17/0482 (20130101),"November 24, 1980","May 4, 1982","4,328,201",#4328201,True
1698,,"06/229,803","Life Savers, Inc.",22862727,A23G 4/00 (20130101); A23G 4/20 (20130101); A23G 4/10 (20130101); A23G 4/08 (20130101),"January 30, 1981","May 4, 1982","4,328,249",#4328249,True
1699,,"06/097,723","Electro-Plasma, Inc.",22264814,B05B 7/226 (20130101); C23C 4/137 (20160101); B05B 13/0442 (20130101),"November 26, 1979","May 4, 1982","4,328,257",#4328257,True
1700,,"06/088,100",Plasma Physics Corp.,26778274,C23C 16/503 (20130101); H01J 37/32623 (20130101); H01J 37/32541 (20130101); C23C 16/509 (20130101),"October 24, 1979","May 4, 1982","4,328,258",#4328258,True
1701,,"06/170,764",General Electric Company,22621160,C23C 4/02 (20130101); C23C 4/10 (20130101); C23C 28/042 (20130101); F01D 5/288 (20130101); C23C 4/11 (20160101); Y10T 428/12931 (20150115); Y10T 428/12618 (20150115); Y02T 50/6765 (20180501); Y02T 50/672 (20130101),"July 21, 1980","May 4, 1982","4,328,285",#4328285,True
1702,,"06/197,015",Automobiles Citroen and Automobiles Peugeot,9230726,H01M 2/22 (20130101); H01M 2/26 (20130101); H01M 10/44 (20130101); H01M 10/0413 (20130101); H01M 2/40 (20130101); H01M 10/30 (20130101),"October 15, 1980","May 4, 1982","4,328,293",#4328293,True
1703,,"06/231,843","Nippondenso Co., Ltd.",11865909,C04B 35/486 (20130101); G01N 27/4073 (20130101); H01M 8/1253 (20130101); Y02P 70/56 (20151101); Y02E 60/525 (20130101),"February 5, 1981","May 4, 1982","4,328,295",#4328295,True
1704,,"06/188,428",Ciba-Geigy AG,10508473,C08F 289/00 (20130101); G03C 8/52 (20130101); G03C 1/805 (20130101),"September 18, 1980","May 4, 1982","4,328,301",#4328301,True
1705,,"06/073,983",G. D. Searle & Co.,26755127,C07F 7/1804 (20130101); C07C 405/00 (20130101),"September 10, 1979","May 4, 1982","4,328,355",#4328355,True
1706,,"06/212,490",UOP Inc.,26748785,B01J 23/6567 (20130101); C07C 5/226 (20130101); C07C 5/2556 (20130101); C10G 35/09 (20130101); C07C 5/2556 (20130101); C07C 11/02 (20130101); C07C 2521/04 (20130101); C07C 2523/36 (20130101); C07C 2523/42 (20130101); Y02P 20/582 (20151101); C07C 2523/656 (20130101); C07C 2527/126 (20130101); C07C 2523/44 (20130101),"December 3, 1980","*     May 4, 1982","4,328,385",#4328385,True
1707,,"06/190,358",Leco Corporation,22701011,B01L 3/04 (20130101); H05B 3/62 (20130101); F27D 11/02 (20130101),"September 24, 1980","May 4, 1982","4,328,386",#4328386,True
1708,,"05/936,566",,25468818,B23K 26/0661 (20130101); G02B 26/10 (20130101); H05K 3/0035 (20130101); B23K 26/361 (20151001); B23K 26/082 (20151001); B23K 26/40 (20130101); B23K 26/08 (20130101); B23K 2103/50 (20180801); H05K 1/0393 (20130101); H05K 3/0008 (20130101); H05K 3/281 (20130101); H05K 3/386 (20130101); H05K 3/4007 (20130101); H05K 2203/0165 (20130101); H05K 2203/0207 (20130101); H05K 2203/0554 (20130101); H05K 2203/056 (20130101); B23K 2103/42 (20180801),"August 24, 1978","May 4, 1982","4,328,410",#4328410,True
1709,,"06/235,211","Litton Systems, Inc.",26928678,B65G 1/065 (20130101),"February 17, 1981","May 4, 1982","4,328,422",#4328422,True
1710,,"06/128,593",The United States of America as represented by the Secretary of the Navy,22436064,H02N 3/00 (20130101),"March 10, 1980","May 4, 1982","4,328,436",#4328436,True
1711,,"06/117,296",Minnesota Mining and Manufacturing Company,22372084,G01L 1/162 (20130101); H03K 17/964 (20130101); H01L 41/1132 (20130101); Y10S 310/80 (20130101),"January 31, 1980","May 4, 1982","4,328,441",#4328441,True
1712,,"06/132,352",U.S. Philips Corporation,19832928,H01J 61/544 (20130101),"March 20, 1980","May 4, 1982","4,328,445",#4328445,True
1713,,"06/100,011","TDK Electronics Co., Ltd.",27550691,H01F 29/14 (20130101); H01F 29/146 (20130101); H02M 3/3372 (20130101); H02M 3/3388 (20130101); H01F 2029/143 (20130101); Y10T 307/406 (20150401); Y10T 307/297 (20150401); H01F 2038/026 (20130101),"December 4, 1979","May 4, 1982","4,328,458",#4328458,True
1714,,"06/100,181",,22278501,G01R 27/14 (20130101); G01N 33/2835 (20130101),"December 4, 1979","May 4, 1982","4,328,460",#4328460,True
1715,,"06/155,902",Motorola Inc.,22557238,H01F 21/06 (20130101); Y10T 403/606 (20150115),"June 2, 1980","May 4, 1982","4,328,475",#4328475,True
1716,,"06/184,006",Audi Nsu Auto Union Aktiengesellschaft,6080143,F01M 1/20 (20130101),"September 4, 1980","May 4, 1982","4,328,480",#4328480,True
1717,,"06/117,886",Sperry Corporation,22375346,G08C 19/48 (20130101),"February 1, 1980","May 4, 1982","4,328,483",#4328483,True
1718,,"06/105,309",Tokyo Shibaura Denki Kabushiki Kaisha,11492827,F23N 5/08 (20130101); G08B 17/12 (20130101); F23N 2029/18 (20130101),"December 19, 1979","May 4, 1982","4,328,488",#4328488,True
1719,,"06/123,086","Hitachi, Ltd.",27283275,E05F 15/668 (20150115); E05Y 2201/724 (20130101); E05Y 2900/106 (20130101); G07C 2009/00769 (20130101); G07C 2009/00928 (20130101); E05Y 2201/656 (20130101); E05F 15/67 (20150115); E05Y 2400/57 (20130101); E05Y 2800/748 (20130101); E05F 15/681 (20150115); E05Y 2800/00 (20130101),"February 20, 1980","May 4, 1982","4,328,540",#4328540,True
1720,,"06/109,738",International Business Machines Corporation,22329302,G06Q 20/209 (20130101); G07G 1/12 (20130101); G06Q 30/04 (20130101),"January 4, 1980","May 4, 1982","4,328,544",#4328544,True
1721,,"06/137,287",The Austin Company,22476668,G01S 3/14 (20130101); G01S 1/08 (20130101),"April 4, 1980","May 4, 1982","4,328,548",#4328548,True
1722,,"06/136,588",Mostek Corporation,26670946,H01L 27/1126 (20130101); H01L 27/112 (20130101),"April 2, 1980","May 4, 1982","4,328,563",#4328563,True
1723,,"06/137,764",,22478948,H01L 29/7885 (20130101); G11C 16/0425 (20130101),"April 7, 1980","May 4, 1982","4,328,565",#4328565,True
1724,,"06/154,954",Thomson-CSF,9226108,H04L 1/0045 (20130101); H04L 1/02 (20130101); H04L 1/0057 (20130101),"May 30, 1980","May 4, 1982","4,328,582",#4328582,True
