,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
1317,,"06/070,542",,22095918,A61G 15/00 (20130101); A61G 15/14 (20130101),"August 29, 1979","April 7, 1981","4,260,376",#4260376,True
1318,,"05/870,856",Rhone-Poulenc Industries,9185825,C09B 61/00 (20130101),"January 19, 1978","April 7, 1981","4,260,388",#4260388,True
1319,,"06/044,375",Nippon Kokan Kabushiki Kaisha,13664035,C01B 25/027 (20130101); C05B 5/00 (20130101); C21B 3/06 (20130101); C21C 5/32 (20130101); C22C 35/005 (20130101); C21C 5/36 (20130101); Y02P 10/216 (20151101); Y10S 75/958 (20130101); Y02W 30/543 (20150501); C21B 2400/022 (20180801),"June 1, 1979","April 7, 1981","4,260,414",#4260414,True
1320,,"06/056,723",Chemcom Corporation,22006211,C09J 1/02 (20130101),"July 11, 1979","April 7, 1981","4,260,420",#4260420,True
1321,,"05/931,262",,27186511,B31C 11/02 (20130101); Y10T 156/1005 (20150115),"August 4, 1978","April 7, 1981","4,260,446",#4260446,True
1322,,"06/003,380",Magnex Corporation,21705599,G11B 5/17 (20130101); G11B 5/3163 (20130101); Y10T 29/49044 (20150115); Y10T 29/49046 (20150115),"January 15, 1979","April 7, 1981","4,260,450",#4260450,True
1323,,"05/886,370",The United States of America as represented by the Unites States,25388928,G21B 1/00 (20130101); H05H 1/14 (20130101); Y02E 30/10 (20130101),"March 14, 1978","April 7, 1981","4,260,455",#4260455,True
1324,,"05/939,598",The Dow Chemical Company,25473433,C25B 11/035 (20130101); C25B 9/08 (20130101),"September 5, 1978","April 7, 1981","4,260,469",#4260469,True
1325,,"06/117,295",Union Carbide Corporation,22372074,C10G 21/28 (20130101),"January 31, 1980","April 7, 1981","4,260,476",#4260476,True
1326,,"06/079,624",UOP Inc.,22151733,B01J 31/0239 (20130101); B01J 31/183 (20130101); C10G 27/10 (20130101); B01J 2531/56 (20130101); B01J 2531/845 (20130101); B01J 2531/025 (20130101),"September 27, 1979","April 7, 1981","4,260,479",#4260479,True
1327,,"06/093,039",Union Carbide Corporation,22236544,G01N 33/1806 (20130101),"November 9, 1979","April 7, 1981","4,260,490",#4260490,True
1328,,"06/076,895",Lever Brothers Company,10411629,C11D 10/042 (20130101); C11D 10/04 (20130101); C11D 1/123 (20130101); C11D 1/126 (20130101); C11D 1/18 (20130101); C11D 1/22 (20130101); C11D 1/28 (20130101); C11D 1/20 (20130101),"September 19, 1979","April 7, 1981","4,260,507",#4260507,True
1329,,"06/107,480",Owens-Corning Fiberglas Corporation,22316835,C08G 14/12 (20130101); C08G 18/381 (20130101); C08G 18/546 (20130101); C08G 18/6666 (20130101); C08L 61/34 (20130101); C08L 61/34 (20130101); C08L 2666/22 (20130101); C08L 2666/28 (20130101),"December 26, 1979","April 7, 1981","4,260,514",#4260514,True
1330,,"06/049,996",Lever Brothers Company,21962843,C11D 3/2044 (20130101); C11D 17/003 (20130101); C11D 3/323 (20130101); C11D 3/225 (20130101); C11D 3/222 (20130101); C11D 3/2065 (20130101),"June 18, 1979","April 7, 1981","4,260,528",#4260528,True
1331,,"06/071,929",M&T Chemicals Inc.,36764369,C09D 5/1643 (20130101),"September 4, 1979","April 7, 1981","4,260,535",#4260535,True
1332,,"06/079,272",The Budd Company,22149501,C08G 18/68 (20130101); C08L 63/00 (20130101); C08K 13/02 (20130101); C08L 67/06 (20130101); C08L 75/14 (20130101); C08K 3/22 (20130101); C08K 5/29 (20130101); C08K 3/40 (20130101); C08K 3/22 (20130101); C08L 67/06 (20130101); C08K 13/02 (20130101); C08L 67/06 (20130101); C08L 67/06 (20130101); C08L 75/04 (20130101); C08L 75/14 (20130101); C08L 75/04 (20130101),"September 27, 1979","April 7, 1981","4,260,538",#4260538,True
1333,,"06/045,331",Princeton Polymer Laboratories,21937259,C08F 10/02 (20130101); C08F 10/02 (20130101); C08F 4/32 (20130101),"June 4, 1979","April 7, 1981","4,260,548",#4260548,True
1334,,"06/056,151",The United States of America as represented by the Secretary of the,22002510,C01F 7/34 (20130101),"July 10, 1979","April 7, 1981","4,260,589",#4260589,True
1335,,"05/972,097",Stauffer Chemical Company,25519155,C01B 25/45 (20130101); A21D 2/02 (20130101),"December 21, 1978","April 7, 1981","4,260,591",#4260591,True
1336,,"05/954,900",Hoechst Aktiengesellschaft,6022472,A61K 31/44 (20130101); A61K 31/49 (20130101); A61K 31/505 (20130101); A61K 31/53 (20130101); A61K 31/635 (20130101); A61K 31/47 (20130101); A61K 31/49 (20130101); A61K 31/44 (20130101); A61K 31/47 (20130101); A61K 31/44 (20130101); A61K 31/505 (20130101); A61K 31/44 (20130101); A61K 31/53 (20130101); A61K 31/44 (20130101); A61K 31/635 (20130101); A61K 31/44 (20130101); A61K 31/44 (20130101); A61K 31/135 (20130101); A61K 31/44 (20130101); A61K 31/49 (20130101); Y02A 50/411 (20180101); Y10S 514/895 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101),"October 26, 1978","April 7, 1981","4,260,615",#4260615,True
1337,,"06/023,920",Richardson-Merrell Inc.,21817931,C07D 239/06 (20130101); C07D 233/22 (20130101),"March 26, 1979","April 7, 1981","4,260,626",#4260626,True
1338,,"06/049,694",International Minerals & Chemical Corp.,21961175,A01N 39/00 (20130101),"June 18, 1979","April 7, 1981","4,260,634",#4260634,True
1339,,"05/534,064",,24128568,A23K 50/42 (20160501); Y10S 426/805 (20130101),"December 18, 1974","April 7, 1981","4,260,635",#4260635,True
1340,,"06/103,253",The United States of America as represented by the Secretary of,22294199,A23N 7/01 (20130101),"December 13, 1979","April 7, 1981","4,260,638",#4260638,True
1341,,"05/960,218",General Foods Corporation,25502953,C08B 30/14 (20130101); A23L 9/10 (20160801); A23L 29/219 (20160801),"November 13, 1978","April 7, 1981","4,260,642",#4260642,True
1342,,"06/048,161",RCA Corporation,21953051,H01G 4/145 (20130101); C23C 16/5096 (20130101),"June 13, 1979","April 7, 1981","4,260,647",#4260647,True
1343,,"06/130,368",Union Carbide Corporation,22444367,H01M 4/06 (20130101); H01M 4/62 (20130101); H01M 6/22 (20130101); H01M 4/622 (20130101); H01M 4/02 (20130101); H01M 2300/0014 (20130101); H01M 2004/027 (20130101),"March 14, 1980","April 7, 1981","4,260,669",#4260669,True
1344,,"05/949,130","Mitsubishi Chemical Industries, Ltd.",14951635,C12Q 1/006 (20130101); C12M 41/32 (20130101); G01N 30/96 (20130101); G01N 30/00 (20130101),"October 6, 1978","April 7, 1981","4,260,680",#4260680,True
1345,,"06/008,631",Bayer Aktiengesellschaft,6032495,C12N 11/02 (20130101); C12P 41/00 (20130101); C12P 13/04 (20130101),"February 1, 1979","April 7, 1981","4,260,684",#4260684,True
1346,,"06/157,515",,22564070,C08G 18/6484 (20130101),"June 9, 1980","April 7, 1981","4,260,696",#4260696,True
1347,,"06/148,735",Lee Pharmaceuticals,22527117,A61K 8/8152 (20130101); A61Q 3/00 (20130101); C08F 265/06 (20130101); C08F 265/06 (20130101); C08F 2/02 (20130101); Y10T 428/31855 (20150401); Y10S 525/939 (20130101),"May 12, 1980","April 7, 1981","4,260,701",#4260701,True
1348,,"05/939,085",Phillips Petroleum Company,25472521,C08F 4/022 (20130101); C08F 10/00 (20130101); C08F 10/00 (20130101); C08F 4/6555 (20130101); C08F 10/00 (20130101); C08F 4/6426 (20130101),"September 1, 1978","April 7, 1981","4,260,708",#4260708,True
1349,,"06/068,067","Mitsubishi Chemical Industries, Ltd.",26450893,C08G 63/66 (20130101); C08G 63/64 (20130101),"August 20, 1979","April 7, 1981","4,260,731",#4260731,True
1350,,"05/889,397",General Electric Company,25395018,C08G 65/40 (20130101); C08G 2650/44 (20130101),"March 23, 1978","April 7, 1981","4,260,733",#4260733,True
1351,,"06/120,804",Allied Chemical Corporation,22392649,C08G 63/85 (20130101),"February 12, 1980","April 7, 1981","4,260,735",#4260735,True
1352,,"06/089,440",American Cyanamid Company,22217659,C07D 487/04 (20130101),"October 31, 1979","April 7, 1981","4,260,755",#4260755,True
1353,,"06/058,389",,22016509,C07D 237/08 (20130101); C07D 237/24 (20130101); C08G 16/0268 (20130101); C07D 241/24 (20130101); C08G 6/00 (20130101); C07D 239/28 (20130101),"July 18, 1979","April 7, 1981","4,260,757",#4260757,True
1354,,"06/173,581",Hoffmann-La Roche Inc.,27378741,C07D 249/06 (20130101); C07C 33/46 (20130101); C07C 45/63 (20130101); C07C 45/68 (20130101); C07D 209/48 (20130101); A61K 31/55 (20130101); C07C 45/79 (20130101); C07D 487/04 (20130101); C07C 45/63 (20130101); C07C 49/813 (20130101); C07C 45/68 (20130101); C07C 49/835 (20130101); C07C 45/79 (20130101); C07C 49/813 (20130101); Y10S 514/906 (20130101),"July 30, 1980","April 7, 1981","4,260,773",#4260773,True
1355,,"06/131,955",The Upjohn Company,26700407,C07C 405/00 (20130101); C07C 405/0016 (20130101); C07F 9/4015 (20130101); C07C 405/0041 (20130101); C07D 307/935 (20130101); C07C 405/0025 (20130101),"March 20, 1980","April 7, 1981","4,260,784",#4260784,True
1356,,"06/132,222",The Upjohn Company,26700426,C07C 405/00 (20130101); C07C 405/0016 (20130101); C07F 9/4015 (20130101); C07C 405/0041 (20130101); C07D 307/935 (20130101); C07C 405/0025 (20130101),"March 20, 1980","April 7, 1981","4,260,798",#4260798,True
1357,,"06/132,224",The Upjohn Company,26700428,C07C 405/00 (20130101); C07C 405/0016 (20130101); C07F 9/4015 (20130101); C07C 405/0041 (20130101); C07D 307/935 (20130101); C07C 405/0025 (20130101),"March 20, 1980","April 7, 1981","4,260,800",#4260800,True
1358,,"06/079,621",American Cyanamid Company,22151711,C07C 243/00 (20130101); C07F 7/1804 (20130101); C07D 307/32 (20130101); C07C 405/00 (20130101),"September 27, 1979","April 7, 1981","4,260,805",#4260805,True
1359,,"06/049,073",Bayer Aktiengesellschaft,6042405,C07C 69/653 (20130101),"June 18, 1979","April 7, 1981","4,260,812",#4260812,True
1360,,"06/043,410",The Dow Chemical Company,26720397,C07C 43/225 (20130101); C07C 335/32 (20130101); C08G 65/337 (20130101); C07F 9/5456 (20130101); C08G 65/32 (20130101); C07D 213/20 (20130101),"May 29, 1979","April 7, 1981","4,260,826",#4260826,True
1361,,"06/111,245",Exxon Research & Engineering Co.,22337376,C07C 7/163 (20130101),"January 11, 1980","April 7, 1981","4,260,840",#4260840,True
1362,,"06/033,574","Alps Electric Co., Ltd.",13047054,H01H 15/10 (20130101); H01H 13/503 (20130101),"April 27, 1979","April 7, 1981","4,260,866",#4260866,True
1363,,"06/036,376",,21888273,G06K 19/12 (20130101); G08B 13/2411 (20130101); G08B 13/2442 (20130101); G08B 13/244 (20130101); G08B 13/2437 (20130101),"May 4, 1979","April 7, 1981","4,260,881",#4260881,True
1364,,"06/068,604","Bell Telephone Laboratories, Incorporated",22083598,G01T 1/18 (20130101),"August 22, 1979","April 7, 1981","4,260,892",#4260892,True
1365,,"06/036,943",U.S. Philips Corporation,19830822,G01T 1/29 (20130101); H04N 3/22 (20130101); H01J 37/3045 (20130101),"May 7, 1979","April 7, 1981","4,260,893",#4260893,True
1366,,"05/938,151",Texas Instruments Incorporated,25470979,H03K 17/7955 (20130101); H03K 17/6877 (20130101); H03K 17/64 (20130101); B60R 16/0315 (20130101),"August 30, 1978","April 7, 1981","4,260,908",#4260908,True
1367,,"05/880,344",Lucas Industries Limited,9851130,H02P 7/29 (20130101); B60L 50/52 (20190201); Y02T 10/7005 (20130101); Y02T 10/642 (20130101); Y02T 10/7258 (20130101),"February 23, 1978","April 7, 1981","4,260,938",#4260938,True
1368,,"06/057,107",RCA Corporation,22008548,G05F 3/265 (20130101); H03F 3/72 (20130101); H03F 3/347 (20130101),"July 12, 1979","April 7, 1981","4,260,955",#4260955,True
1369,,"06/035,354",Hochiki Corporation,12940658,G01D 1/00 (20130101); G08B 23/00 (20130101); G01K 1/02 (20130101),"May 2, 1979","April 7, 1981","4,260,981",#4260981,True
1370,,"06/002,866",Tag Radionics Limited,9716785,G08B 13/2414 (20130101); G08B 13/242 (20130101); G08B 13/2488 (20130101); G08B 13/2471 (20130101); G08B 13/2434 (20130101),"January 11, 1979","April 7, 1981","4,260,983",#4260983,True
1371,,"06/030,559","Tokyo Magnetic Printing Company, Ltd.",33031556,G11B 5/86 (20130101); G11B 15/16 (20130101); G11B 27/007 (20130101); G11B 25/10 (20130101); G11B 15/1891 (20130101),"April 16, 1979","April 7, 1981","4,261,023",#4261023,True
1372,,"05/960,367",American Optical Corporation,25503090,H02M 3/3385 (20130101),"November 13, 1978","April 7, 1981","4,261,032",#4261032,True
1373,,"06/047,267",Citizen Watch Company Limited,27584808,G04C 3/005 (20130101); G04C 9/00 (20130101); G04C 3/14 (20130101),"June 8, 1979","*     April 7, 1981","4,261,048",#4261048,True
1374,,"06/089,029",,22215103,A01K 47/04 (20130101),"October 29, 1979","April 14, 1981","4,261,068",#4261068,True
1375,,"06/114,099",Samsonite Corporation,22353359,A45C 13/26 (20130101); Y10T 16/4569 (20150115); Y10T 16/515 (20150115),"January 21, 1980","April 14, 1981","4,261,078",#4261078,True
1376,,"06/024,344",AMP Incorporated,21820106,H01R 43/01 (20130101); Y10T 29/5149 (20150115); Y10T 29/5193 (20150115); Y10T 29/53261 (20150115),"March 27, 1979","April 14, 1981","4,261,087",#4261087,True
1377,,"05/946,563",U.S. Philips Corporation,19829626,B26B 19/42 (20130101); B26B 19/044 (20130101),"September 28, 1978","April 14, 1981","4,261,101",#4261101,True
1378,,"05/917,172",Scovill Inc.,25438440,H01H 37/52 (20130101); D06F 75/26 (20130101),"June 20, 1978","April 14, 1981","4,261,120",#4261120,True
1379,,"06/067,880",,22079026,G09F 1/12 (20130101); A47G 1/06 (20130101),"August 20, 1979","April 14, 1981","4,261,124",#4261124,True
1380,,"06/097,396",,22263147,A01K 91/08 (20130101),"November 26, 1979","April 14, 1981","4,261,130",#4261130,True
1381,,"05/871,855",Kommanditbolaget United Stirling,25358300,F02G 1/044 (20130101); F02G 2244/50 (20130101),"January 24, 1978","April 14, 1981","4,261,172",#4261172,True
1382,,"05/939,701",Quinton Hazell Limited,10392566,F04D 29/368 (20130101),"September 5, 1978","April 14, 1981","4,261,174",#4261174,True
1383,,"05/924,587",The Secretary of State for Defence in Her Britannic Majesty's Government,25450405,F02C 7/224 (20130101),"July 14, 1978","April 14, 1981","4,261,175",#4261175,True
1384,,"06/062,978",Sybron Corporation,22046097,G01F 1/22 (20130101); G01F 15/06 (20130101); G01W 1/17 (20130101); G01W 1/06 (20130101); G01P 5/02 (20130101),"August 2, 1979","April 14, 1981","4,261,201",#4261201,True
1385,,"06/035,428",,21882625,F03G 3/00 (20130101); Y10T 74/18528 (20150115),"May 2, 1979","April 14, 1981","4,261,212",#4261212,True
1386,,"05/923,765",Teleflex Morse Limited,9710566,F16H 61/36 (20130101); G05G 7/10 (20130101); Y10T 74/20438 (20150115),"July 11, 1978","April 14, 1981","4,261,220",#4261220,True
1387,,"06/079,183",Heidelberger Druckmaschinen Aktiengesellschaft,6050573,B41F 30/04 (20130101); B41F 27/125 (20130101),"September 26, 1979","April 14, 1981","4,261,262",#4261262,True
1388,,"06/038,952",Design Institute America,21902870,A47B 1/03 (20130101); F16B 21/183 (20130101); F16B 21/16 (20130101); Y10T 16/540257 (20150115),"May 14, 1979","April 14, 1981","4,261,266",#4261266,True
1389,,"06/035,408",FisHair Incorporated,21882499,D05B 35/02 (20130101); Y10T 156/1798 (20150115); D05D 2207/04 (20130101),"May 2, 1979","April 14, 1981","4,261,272",#4261272,True
1390,,"06/024,893","Petersen Machine Works, Inc.",21822906,B63B 21/44 (20130101),"March 29, 1979","April 14, 1981","4,261,281",#4261281,True
1391,,"06/030,147","Etablissement Public dit ""Institut National de la Recherche Agronomique""",9207778,A01K 1/12 (20130101),"April 16, 1979","April 14, 1981","4,261,292",#4261292,True
1392,,"06/072,971",,22110910,F01L 13/0063 (20130101); F02B 1/04 (20130101),"September 6, 1979","April 14, 1981","4,261,307",#4261307,True
1393,,"06/010,368",,21745427,F02B 75/22 (20130101); F02F 7/0073 (20130101); F02B 77/00 (20130101),"February 8, 1979","April 14, 1981","4,261,310",#4261310,True
1394,,"06/083,017",Ford Motor Company,22175574,F02D 41/266 (20130101); F02D 41/064 (20130101),"October 9, 1979","April 14, 1981","4,261,314",#4261314,True
1395,,"06/027,827","Magic Chef, Inc.",21840000,F24C 15/10 (20130101),"April 6, 1979","April 14, 1981","4,261,327",#4261327,True
1396,,"06/096,788",Richard Wolf Medical Instruments Corporation,22259082,A61B 1/313 (20130101); A61B 1/00066 (20130101); A61B 1/018 (20130101); A61B 1/00195 (20130101),"November 23, 1979","April 14, 1981","4,261,346",#4261346,True
1397,,"06/044,769","Cardiac Pacemakers, Inc.",21934240,A61N 1/365 (20130101),"June 1, 1979","April 14, 1981","4,261,365",#4261365,True
1398,,"05/902,247",Gulf & Western Corporation,25415553,A24C 1/04 (20130101); B26D 5/007 (20130101); B26D 5/34 (20130101); G06T 1/0014 (20130101); Y10T 83/155 (20150401); Y10T 83/178 (20150401); Y10T 83/533 (20150401),"May 2, 1978","April 14, 1981","4,261,374",#4261374,True
1399,,"05/973,673","Laurel Bank Machine Co., Ltd.",27510560,G07D 3/16 (20130101),"December 27, 1978","April 14, 1981","4,261,377",#4261377,True
1400,,"06/041,938","Lummus Industries, Inc.",21919150,B27M 1/00 (20130101); Y10T 83/626 (20150401),"May 24, 1979","April 14, 1981","4,261,399",#4261399,True
1401,,"06/094,990",,22248389,A62B 5/00 (20130101); A62B 1/02 (20130101),"November 16, 1979","April 14, 1981","4,261,434",#4261434,True
1402,,"05/937,465",,25469945,B62L 3/08 (20130101); B62L 5/003 (20130101); Y10T 74/2165 (20150115),"August 28, 1978","April 14, 1981","4,261,449",#4261449,True
1403,,"05/972,875",Allis-Chalmers Corporation,25520249,F16D 25/0638 (20130101); F16D 25/14 (20130101); F16D 48/02 (20130101); F16D 48/04 (20130101); F16D 2048/0269 (20130101); F16D 2048/0209 (20130101); F16D 2048/0233 (20130101); F16D 2500/7041 (20130101),"December 26, 1978","April 14, 1981","4,261,455",#4261455,True
1404,,"06/070,629","C. R. Daniels, Inc.",22096460,B65D 25/06 (20130101); H05K 13/0069 (20130101); B65D 25/107 (20130101),"August 29, 1979","April 14, 1981","4,261,464",#4261464,True
1405,,"06/070,661","C. R. Daniels, Inc.",22096635,B65D 25/06 (20130101); H05K 13/0069 (20130101); B65D 25/107 (20130101),"August 29, 1979","April 14, 1981","4,261,465",#4261465,True
1406,,"06/103,135",Westinghouse Electric Corp.,22293570,H02B 1/06 (20130101),"December 13, 1979","April 14, 1981","4,261,467",#4261467,True
1407,,"06/022,678",,21810855,B65D 83/0454 (20130101),"March 22, 1979","April 14, 1981","4,261,468",#4261468,True
1408,,"06/023,628",,19918428,D06F 53/00 (20130101),"March 26, 1979","April 14, 1981","4,261,469",#4261469,True
1409,,"06/094,651",,22246372,A45F 5/00 (20130101); A45F 3/02 (20130101); A45F 2005/006 (20130101),"November 15, 1979","April 14, 1981","4,261,494",#4261494,True
1410,,"06/122,839",Boehringer Ingelheim GmbH,6063885,A61M 15/0085 (20130101); B05B 17/0607 (20130101),"February 20, 1980","April 14, 1981","4,261,512",#4261512,True
1411,,"05/919,369","Dynamic Engineering, Inc.",25441965,B64C 5/10 (20130101),"June 26, 1978","*     April 14, 1981","4,261,533",#4261533,True
