,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
1522,,"06/471,607","The BOC Group, Inc.",23137040,C01B 32/55 (20170801); F25D 3/12 (20130101),"March 3, 1983","April 24, 1984","4,444,023",#4444023,True
1523,,"06/462,031",,26966009,F25B 29/00 (20130101); F25B 9/00 (20130101),"January 28, 1983","April 24, 1984","4,444,024",#4444024,True
1524,,"06/260,835",,22990812,E05B 27/00 (20130101); Y10T 70/7605 (20150401); Y10T 70/7672 (20150401); Y10T 70/7684 (20150401),"May 5, 1981","April 24, 1984","4,444,033",#4444033,True
1525,,"06/281,946","NHK Spring Co., Ltd.",14220627,B21F 3/10 (20130101); B21F 3/02 (20130101),"July 10, 1981","April 24, 1984","4,444,036",#4444036,True
1526,,"06/357,559",,4238279,G01N 3/48 (20130101); G01N 3/42 (20130101),"March 12, 1982","April 24, 1984","4,444,045",#4444045,True
1527,,"06/374,972",ITT Corporation,23478972,G01L 9/045 (20130101); G01L 1/2281 (20130101),"May 5, 1982","April 24, 1984","4,444,056",#4444056,True
1528,,"06/345,707","Gerber Garment Technology, Inc.",23356152,B25B 11/005 (20130101); B26D 7/018 (20130101); B26D 7/20 (20130101); Y10T 83/173 (20150401); Y10T 83/0524 (20150401); Y10T 83/748 (20150401); Y10T 83/207 (20150401); Y10T 83/566 (20150401),"February 4, 1982","April 24, 1984","4,444,078",#4444078,True
1529,,"06/333,583",The United States of America as represented by the Secretary of the Army,23303402,F41G 7/007 (20130101),"December 23, 1981","April 24, 1984","4,444,086",#4444086,True
1530,,"06/329,820",,20342477,G05D 3/12 (20130101); F15B 9/03 (20130101),"December 11, 1981","April 24, 1984","4,444,090",#4444090,True
1531,,"06/300,171",,6112006,D06B 19/0094 (20130101),"September 8, 1981","April 24, 1984","4,444,104",#4444104,True
1532,,"06/394,566",The United States of America as represented by the Secretary of the Army,23559500,F42B 10/661 (20130101),"July 2, 1982","April 24, 1984","4,444,119",#4444119,True
1533,,"06/329,206","Portec, Inc.",23284340,B61D 17/12 (20130101); B61D 7/00 (20130101),"December 9, 1981","April 24, 1984","4,444,123",#4444123,True
1534,,"06/178,135",Wilson; Gretchen L.,22651343,A01C 5/04 (20130101); A01C 5/045 (20130101); Y10S 111/926 (20130101),"August 14, 1980","April 24, 1984","4,444,130",#4444130,True
1535,,"06/380,957",Dorina Nahmaschinen GmbH,6133420,D05B 27/02 (20130101); Y10T 74/1625 (20150115),"May 21, 1982","April 24, 1984","4,444,142",#4444142,True
1536,,"06/317,461",Cordis Corporation,23233761,A61N 1/056 (20130101),"November 2, 1981","April 24, 1984","4,444,195",#4444195,True
1537,,"06/299,578",Senoh Kabushiki Kaisha,23155404,A61B 5/0464 (20130101); A61B 5/0404 (20130101),"September 4, 1981","April 24, 1984","4,444,200",#4444200,True
1538,,"06/441,384",,22763320,A47L 15/32 (20130101); A47L 15/0089 (20130101),"November 12, 1982","April 24, 1984","4,444,213",#4444213,True
1539,,"06/388,694","The Toyo Rubber Industry Co., Ltd.",14224755,B60C 1/0016 (20130101); B60C 11/005 (20130101); Y02T 10/862 (20130101); B60C 2011/0025 (20130101),"June 15, 1982","April 24, 1984","4,444,236",#4444236,True
1540,,"06/319,926",,23244180,E21B 43/243 (20130101); E21B 43/40 (20130101); E21B 43/30 (20130101),"November 10, 1981","April 24, 1984","4,444,258",#4444258,True
1541,,"06/487,790",Chevron Research Company,26964924,E21B 33/13 (20130101); E21B 33/134 (20130101); E21B 36/00 (20130101); E21B 36/003 (20130101); E21B 33/16 (20130101); Y10S 166/901 (20130101),"April 22, 1983","April 24, 1984","4,444,263",#4444263,True
1542,,"06/307,913",Halliburton Company,23191713,E21B 34/10 (20130101); E21B 47/1025 (20130101); E21B 2034/002 (20130101),"December 30, 1981","April 24, 1984","4,444,267",#4444267,True
1543,,"06/290,342",Big Joe Manufacturing Company,26716710,B62B 3/0612 (20130101); B66F 9/20 (20130101); B62D 51/001 (20130101); B62B 5/063 (20130101); H01H 2009/068 (20130101),"August 5, 1981","April 24, 1984","4,444,284",#4444284,True
1544,,"06/316,442",,23229061,B65H 75/185 (20130101); B65D 85/672 (20130101),"October 29, 1981","April 24, 1984","4,444,313",#4444313,True
1545,,"06/474,437",,23883526,B65D 41/06 (20130101),"March 11, 1983","April 24, 1984","4,444,327",#4444327,True
1546,,"06/439,692",Gulf & Western Manufacturing Co.,23745760,F16J 13/24 (20130101); F16J 15/48 (20130101); F16J 15/166 (20130101),"November 8, 1982","April 24, 1984","4,444,331",#4444331,True
1547,,"06/415,403",,23645561,B60R 7/04 (20130101),"September 7, 1982","April 24, 1984","4,444,343",#4444343,True
1548,,"06/377,452","Kulicke & Soffa Industries, Inc.",26947940,G05B 19/182 (20130101); G05B 19/29 (20130101); H01L 24/78 (20130101); H01L 24/85 (20130101); H01L 24/48 (20130101); H01L 2224/85203 (20130101); H01L 2924/00014 (20130101); H01L 2924/01033 (20130101); H01L 2924/01019 (20130101); H01L 2924/01005 (20130101); H01L 2924/01082 (20130101); G05B 2219/43149 (20130101); G05B 2219/45033 (20130101); H01L 2224/48091 (20130101); H01L 2224/78301 (20130101); H01L 2224/8518 (20130101); H01L 2224/85201 (20130101); H01L 2224/85205 (20130101); H01L 2924/01006 (20130101); H01L 2924/0103 (20130101); H01L 2924/01039 (20130101); H01L 2924/0104 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2924/00014 (20130101); H01L 2224/45099 (20130101); H01L 2924/00014 (20130101); H01L 2224/05599 (20130101); H01L 2224/85203 (20130101); H01L 2924/00 (20130101),"May 11, 1982","April 24, 1984","4,444,349",#4444349,True
1549,,"06/344,000",Beloit Corporation,23348601,B65H 16/06 (20130101),"January 29, 1982","April 24, 1984","4,444,364",#4444364,True
1550,,"06/324,894","Omac, Inc.",23265564,B64C 1/26 (20130101); B64C 23/076 (20170501); B64C 5/06 (20130101); B64C 39/12 (20130101); B64C 3/10 (20130101); Y10S 403/07 (20130101); Y10T 403/75 (20150115); Y10T 403/7047 (20150115); Y02T 50/164 (20130101),"November 25, 1981","April 24, 1984","4,444,365",#4444365,True
1551,,"06/315,588",The United States of America as represented by the Administrator of the,23225124,B64C 9/16 (20130101); B64C 9/20 (20130101); Y02T 50/32 (20130101),"October 30, 1981","April 24, 1984","4,444,368",#4444368,True
1552,,"06/415,772","Essex Group, Inc.",23647131,G12B 9/00 (20130101); Y10T 403/3966 (20150115),"September 7, 1982","April 24, 1984","4,444,369",#4444369,True
1553,,"06/296,055","Mita Industrial Co., Ltd.",27576608,G03G 15/6502 (20130101); G03G 15/30 (20130101),"August 25, 1981","April 24, 1984","4,444,386",#4444386,True
1554,,"06/303,298",Bell & Howell Company,23171413,B65H 29/22 (20130101); B65H 29/58 (20130101); Y10S 271/902 (20130101); B65H 2404/6112 (20130101); B65H 2301/42122 (20130101),"September 15, 1981","April 24, 1984","4,444,388",#4444388,True
1555,,"06/298,154",Marker-Patentverwertungsgesellschaft mbH.,6110953,A63C 9/0845 (20130101); A63C 9/0842 (20130101),"August 31, 1981","April 24, 1984","4,444,413",#4444413,True
1556,,"06/255,248","Nissan Motor Co., Ltd.",22967491,A47C 7/467 (20130101); Y10S 297/03 (20130101),"April 17, 1981","April 24, 1984","4,444,430",#4444430,True
1557,,"06/247,552","Nippon Soken, Inc.",26381729,B60R 22/30 (20130101); Y10T 24/4084 (20150115),"March 25, 1981","April 24, 1984","4,444,432",#4444432,True
1558,,"06/319,127",Leopold Kostal GmbH & Co. KG,6118062,H05K 7/026 (20130101); H01R 13/6658 (20130101); H01R 12/523 (20130101); Y10S 439/949 (20130101); H01R 2107/00 (20130101); H01R 2201/26 (20130101); H01R 12/58 (20130101),"November 9, 1981","April 24, 1984","4,444,452",#4444452,True
1559,,"06/278,015",The Boeing Company,23063338,G02B 6/3604 (20130101),"June 29, 1981","April 24, 1984","4,444,459",#4444459,True
1560,,"06/411,226",Eastman Kodak Company,23628088,G03B 42/04 (20130101),"August 25, 1982","April 24, 1984","4,444,484",#4444484,True
1561,,"06/270,287",The Singer Company,23030703,G01C 19/70 (20130101); G02B 6/2817 (20130101); G02B 6/4246 (20130101); H01S 3/083 (20130101); G02B 6/32 (20130101); H01S 3/0835 (20130101),"June 4, 1981","April 24, 1984","4,444,502",#4444502,True
1562,,"06/457,980",Masonite Corporation,23818856,E04B 9/24 (20130101); Y10T 403/7117 (20150115); Y10T 403/7176 (20150115),"January 14, 1983","April 24, 1984","4,444,524",#4444524,True
1563,,"06/326,399",GCA Corporation,23272027,H01L 21/67784 (20130101); B65G 51/03 (20130101),"December 1, 1981","April 24, 1984","4,444,531",#4444531,True
1564,,"06/332,106",,23296745,B23Q 1/38 (20130101); B23Q 16/001 (20130101); B23Q 7/1426 (20130101),"December 18, 1981","*     April 24, 1984","4,444,541",#4444541,True
1565,,"06/218,240",United Technologies Corporation,22814318,F01D 5/326 (20130101),"December 19, 1980","April 24, 1984","4,444,544",#4444544,True
1566,,"06/426,647",Vitro Tec Fideicomiso,26641444,C03B 9/369 (20130101); C03B 9/344 (20130101),"September 29, 1982","April 24, 1984","4,444,578",#4444578,True
1567,,"06/440,488","PPG Industries, Inc.",23748948,C03B 27/0447 (20130101); C03B 27/0404 (20130101),"November 10, 1982","April 24, 1984","4,444,579",#4444579,True
1568,,"06/449,050",Monsanto Company,23782674,C07F 9/4006 (20130101); A01N 57/22 (20130101),"December 13, 1982","April 24, 1984","4,444,582",#4444582,True
1569,,"06/463,259","Protex Industries, Inc.",26980713,C04B 28/02 (20130101),"February 2, 1983","April 24, 1984","4,444,593",#4444593,True
1570,,"06/326,866",Mo och Domsjo Aktiebolag,32966333,D21C 9/08 (20130101),"December 3, 1981","April 24, 1984","4,444,621",#4444621,True
1571,,"06/326,006",Richardson Chemical Company,27393708,C25D 3/22 (20130101),"November 30, 1981","*     April 24, 1984","4,444,630",#4444630,True
1572,,"06/489,333",,23943412,B03C 5/02 (20130101); C02F 1/46109 (20130101); C02F 2001/46123 (20130101); C02F 2001/46119 (20130101),"April 28, 1983","April 24, 1984","4,444,637",#4444637,True
1573,,"06/441,666",Union Oil Company of California,23753796,C10G 9/16 (20130101),"November 15, 1982","April 24, 1984","4,444,649",#4444649,True
1574,,"06/087,227","Applied Membrane Technology, Inc.",22203880,A61L 33/068 (20130101); B01D 69/12 (20130101); B01D 71/80 (20130101); A61L 33/068 (20130101); C08L 83/10 (20130101),"October 22, 1979","April 24, 1984","4,444,662",#4444662,True
1575,,"06/397,235",BASF Aktiengesellschaft,6160972,C08F 8/00 (20130101); D21H 17/34 (20130101); D21H 17/455 (20130101); C08F 8/00 (20130101); C08F 20/54 (20130101),"July 12, 1982","April 24, 1984","4,444,667",#4444667,True
1576,,"06/391,032","Merck & Co., Inc.",26946139,C07D 205/08 (20130101); C07D 477/04 (20130101); C07F 7/1804 (20130101); C07F 7/10 (20130101); C07D 499/00 (20130101),"June 22, 1982","April 24, 1984","4,444,685",#4444685,True
1577,,"06/298,984",The Upjohn Company,26815251,C07J 5/0053 (20130101); C07J 5/0076 (20130101); C07J 7/0045 (20130101); C07J 7/0055 (20130101); C07J 71/0015 (20130101); C07J 21/00 (20130101); C07J 31/006 (20130101); C07J 51/00 (20130101); C07J 7/0085 (20130101),"September 3, 1981","April 24, 1984","4,444,689",#4444689,True
1578,,"06/351,884",American Cyanamid Company,27385820,C07C 405/00 (20130101); C07C 405/0041 (20130101); C07C 405/0033 (20130101),"February 24, 1982","April 24, 1984","4,444,691",#4444691,True
1579,,"06/367,055",Tokyo Shibaura Denki Kabushiki Kaisha,13051929,C01G 43/01 (20130101); C01G 56/00 (20130101); C01G 55/004 (20130101),"April 9, 1982","April 24, 1984","4,444,723",#4444723,True
1580,,"06/365,122","The Air Preheater Company, Inc.",23437557,F01N 3/26 (20130101); F23G 7/066 (20130101); F02B 61/045 (20130101),"April 5, 1982","April 24, 1984","4,444,724",#4444724,True
1581,,"06/451,393",Kubota Ltd,13767262,B01J 19/0026 (20130101); B32B 15/011 (20130101); C10G 9/20 (20130101); C10G 9/203 (20130101); C01B 3/384 (20130101); Y10T 428/12958 (20150115),"December 20, 1982","April 24, 1984","4,444,732",#4444732,True
1582,,"06/260,230",Syntex,22988319,A23L 33/24 (20160801),"May 4, 1981","April 24, 1984","4,444,761",#4444761,True
1583,,"06/456,311","Mylan Pharmaceuticals, Inc.",27017795,A61K 9/2077 (20130101); A61K 9/5084 (20130101); A61K 31/54 (20130101); A61K 31/54 (20130101); A61K 31/505 (20130101); A61K 31/54 (20130101); A61K 2300/00 (20130101),"January 6, 1983","April 24, 1984","4,444,769",#4444769,True
1584,,"06/452,676",SmithKline Beckman Corporation,23797446,C07D 233/50 (20130101); C07C 331/28 (20130101),"December 23, 1982","April 24, 1984","4,444,782",#4444782,True
1585,,"06/398,848","University of Georgia Research Foundation, Inc.",23577028,A61K 9/0034 (20130101); A61K 31/00 (20130101); A61K 31/135 (20130101); A61K 31/18 (20130101); A61K 31/235 (20130101); A61K 31/445 (20130101); A61K 31/55 (20130101); A61K 31/185 (20130101); Y10S 424/14 (20130101),"July 14, 1982","April 24, 1984","4,444,789",#4444789,True
1586,,"06/361,564","L.D. Schreiber Cheese Co., Inc.",27382814,A23C 20/00 (20130101); A23C 19/093 (20130101),"March 25, 1982","April 24, 1984","4,444,800",#4444800,True
1587,,"06/463,953",Rolls-Royce Limited,10528841,B05D 7/14 (20130101); C23C 4/18 (20130101); B05D 2350/65 (20130101),"February 4, 1983","April 24, 1984","4,444,804",#4444804,True
1588,,"06/436,878",W. R. Grace & Co.,26981067,C08F 283/10 (20130101); C08G 59/68 (20130101); C08G 59/72 (20130101); C09D 163/00 (20130101); C09D 163/00 (20130101); C09D 163/00 (20130101); C08L 2666/02 (20130101); C08L 2666/28 (20130101),"October 26, 1982","April 24, 1984","4,444,806",#4444806,True
1589,,"06/502,045",J. F. Adolff AG,6130711,E01C 13/08 (20130101); Y10T 428/23979 (20150401),"June 7, 1983","April 24, 1984","4,444,815",#4444815,True
1590,,"06/352,605","Ricoh Company, Ltd.",12331779,B41M 5/44 (20130101); G09F 3/02 (20130101); B41M 5/423 (20130101); Y10T 428/1419 (20150115); B41M 2205/04 (20130101); B41M 2205/40 (20130101); G09F 3/202 (20130101); G09F 2003/0207 (20130101); G09F 2003/0211 (20130101); G09F 2003/0233 (20130101); G09F 2003/0272 (20130101); G09F 2003/0273 (20130101); Y10S 428/913 (20130101); Y10S 428/90 (20130101); Y10T 428/31906 (20150401); Y10T 428/31935 (20150401); Y10T 428/2848 (20150115); Y10T 428/265 (20150115); Y10T 428/1467 (20150115); Y10T 428/254 (20150115); B41M 5/426 (20130101),"February 24, 1982","April 24, 1984","4,444,819",#4444819,True
1591,,"06/488,511",Stauffer Chemical Company,26970213,D06M 15/432 (20130101); Y10T 442/268 (20150401),"April 25, 1983","April 24, 1984","4,444,831",#4444831,True
1592,,"06/407,866",Bayer Aktiengesellschaft,6140061,C08G 18/3819 (20130101); C08G 18/8061 (20130101); H01B 3/302 (20130101); Y10T 428/31678 (20150401); Y10T 428/2938 (20150115); Y10T 428/294 (20150115); Y10T 428/2933 (20150115); Y10T 428/2956 (20150115); Y10T 428/31547 (20150401),"August 13, 1982","April 24, 1984","4,444,845",#4444845,True
1593,,"06/302,309",General Electric Company,23167204,H01M 2/14 (20130101); H01M 10/125 (20130101); H01M 2/1666 (20130101),"September 14, 1981","April 24, 1984","4,444,854",#4444854,True
1594,,"06/201,036","Fuji Chemicals Industrial Co., Ltd.",12918893,G03G 13/283 (20130101),"October 27, 1980","April 24, 1984","4,444,858",#4444858,True
1595,,"06/486,110",Agfa-Gevaert Aktiengesellschaft,6162166,G03C 8/10 (20130101); C09B 29/00 (20130101),"April 18, 1983","April 24, 1984","4,444,867",#4444867,True
1596,,"06/229,448","Science Research Center, Inc.",22861291,G01N 33/545 (20130101); G01N 33/6854 (20130101); Y10S 436/81 (20130101); Y10S 435/805 (20130101); Y10S 435/81 (20130101),"January 29, 1981","April 24, 1984","4,444,879",#4444879,True
1597,,"06/492,092",Kyowa Hakko Kogyo Kabushiki Kaisha,13561422,C12P 13/24 (20130101),"May 6, 1983","April 24, 1984","4,444,885",#4444885,True
1598,,"06/366,542",Chevron Research Company,26832912,G01V 9/007 (20130101); Y10T 436/25125 (20150115); Y10T 436/214 (20150115),"April 8, 1982","*     April 24, 1984","4,444,889",#4444889,True
1599,,"06/336,821","University Patents, Inc.",23317824,B01J 29/061 (20130101); B01J 29/10 (20130101); C07C 67/36 (20130101); B01J 31/1625 (20130101); B01J 31/20 (20130101); B01J 31/2291 (20130101); C07C 1/063 (20130101); C07C 67/36 (20130101); C07C 69/14 (20130101); B01J 2229/14 (20130101); B01J 2229/186 (20130101); B01J 2229/34 (20130101); B01J 2231/645 (20130101); B01J 2531/822 (20130101); B01J 2531/845 (20130101); C07C 2531/12 (20130101),"January 7, 1982","April 24, 1984","4,444,898",#4444898,True
1600,,"06/343,062",Mobil Oil Corporation,26835733,B01J 29/44 (20130101); C07C 29/157 (20130101); C07C 45/49 (20130101); C07C 51/10 (20130101); C07C 29/158 (20130101); C07C 29/157 (20130101); C07C 31/04 (20130101); C07C 29/157 (20130101); C07C 31/08 (20130101); C07C 29/157 (20130101); C07C 31/10 (20130101); C07C 29/158 (20130101); C07C 31/04 (20130101); C07C 29/158 (20130101); C07C 31/08 (20130101); C07C 29/158 (20130101); C07C 31/10 (20130101); B01J 29/65 (20130101); B01J 29/70 (20130101); Y02P 20/52 (20151101),"January 27, 1982","April 24, 1984","4,444,909",#4444909,True
1601,,"06/383,436",Atlantic Richfield Company,26093286,C08K 5/20 (20130101),"June 1, 1982","April 24, 1984","4,444,932",#4444932,True
1602,,"06/446,027",Asahi Kasei Kogyo Kabushiki Kaisha,23771053,C08K 5/103 (20130101); C08L 71/123 (20130101); C08L 71/123 (20130101); C08L 67/00 (20130101); C08L 69/00 (20130101); C08L 77/00 (20130101); C08L 2666/02 (20130101),"December 1, 1982","April 24, 1984","4,444,934",#4444934,True
1603,,"06/507,264",Dow Corning Corporation,24017925,C08K 5/14 (20130101); C08L 83/04 (20130101); C08L 83/04 (20130101); C08L 83/00 (20130101); C08G 77/16 (20130101); C08G 77/20 (20130101); C08G 77/24 (20130101); C08G 77/44 (20130101); C08G 77/70 (20130101); C08L 2666/34 (20130101),"June 23, 1983","April 24, 1984","4,444,940",#4444940,True
1604,,"06/439,863",Standard Oil Company,23746436,C10M 159/16 (20130101); C08F 8/32 (20130101); C08G 14/14 (20130101); C08G 12/46 (20130101); C08F 8/50 (20130101); C08F 8/32 (20130101); C08F 8/44 (20130101); C08F 8/34 (20130101); C08F 110/06 (20130101); C08F 8/50 (20130101); C08F 8/06 (20130101); C08F 210/16 (20130101); C10M 2219/044 (20130101),"November 8, 1982","April 24, 1984","4,444,956",#4444956,True
1605,,"06/477,565",Stauffer Chemical Company,27359976,C08F 10/00 (20130101); C08F 10/00 (20130101); C08F 4/658 (20130101); C08F 10/00 (20130101); C08F 4/651 (20130101),"March 21, 1983","April 24, 1984","4,444,967",#4444967,True
1606,,"06/172,473",Beecham Group Limited,10506850,C07D 209/70 (20130101); C07D 207/34 (20130101),"July 25, 1980","April 24, 1984","4,444,981",#4444981,True
1607,,"06/032,001",E. I. Du Pont de Nemours and Company,21862569,B01J 23/02 (20130101); B01J 29/035 (20130101); C07C 2/864 (20130101); C07C 2/865 (20130101); B01J 23/18 (20130101); C07C 2/864 (20130101); C07C 15/08 (20130101); C07C 2/865 (20130101); C07C 15/08 (20130101); Y02P 20/52 (20151101); B01J 2229/12 (20130101); B01J 2229/32 (20130101); B01J 2229/42 (20130101); C07C 2529/035 (20130101); Y02P 20/582 (20151101),"April 20, 1979","April 24, 1984","4,444,989",#4444989,True
